Id	text	Label
1236144952544874496	discussion first utah coronavirus case patient davis county tested positive , home isolation test presumptive positive , sent cdc utahcovid19 httpurl	INFORMATIVE
1247913619670609921	user yes also seen this \? anybody else seen this \? can not find anywhere else barack obama tests positive coronavirus twitter let post link hmmm httpurl	INFORMATIVE
1242010348548284416	covid 19 user amp user working partner organisations minimise negative impact local business community find available support businesses amp please monitor page updates httpurl investabdn httpurl	UNINFORMATIVE
1244831672169828352	78 80 covid19 patients treated plaquenil recovered five days ! there s hope america	INFORMATIVE
1246219616801751045	five additional deaths covid 19 alberta , including woman 20s edmonton zone quinn ohler details yeg covid19ab httpurl	INFORMATIVE
1245778022474579968	pneumonia actual thing caused demise pneumonia brought covid 19 , ellis marsalis iii confirmed phone interview he went way lived embracing reality , wynton marsalis tweeted httpurl	UNINFORMATIVE
1241522012595671041	inmates sd free soap many products free people demand here s happened rikers island jail 38 inmates workers covid 19 httpurl 13 13	INFORMATIVE
1245752713931079686	great see team well helping covid effort itu isolation ward cancer services running weekly mdt s team still performing urgent interventional oncology cases ir team user user giving ppe dry run ! httpurl	UNINFORMATIVE
1244968521915707392	midland , tx three asian american family members , including 2 and 6 year old , stabbed suspect stated stabbed family thought looked chinese infecting people covid 19 httpurl	UNINFORMATIVE
1247614393812160533	ector county health department reported first covid 19 related death midland county reported 1 patients recovered , crane cases released quarantine httpurl	INFORMATIVE
1241187022410260480	pandemic netflix pre coronavirus documentary , if now coronavirusupdate coronaviruspandemic pandemic pandemia covid 19 covid19us user flu user user virus coronacrisis coronavirus tnxp cocp tgodf httpurl	UNINFORMATIVE
1241217463536062465	147 new cases coronavirus korea 8 , 79 total cases korea 102 deaths related coronavirus 2 , 612 patients recovered discharged , 1 case re infection	INFORMATIVE
1239818115296395265	breaking suspected patient covid19 dies mayo hospital , lahore ward sealed authorities authorities yet announce cause death coronavirusinpakistan coronavirusupdates coronaviruspakistan coronaalert	INFORMATIVE
1241774384232181762	new update florida department health covid 19 morning 11am osceola county cases increased 2 find up to date information guidance covid 19 , please visit department health s dedicated webpage httpurl httpurl	INFORMATIVE
1243273704676589569	httpurl on march 13 , spradlin shared misleading meme compared coronavirus deaths swine flu deaths suggested media using pandemic hurt trump one first deaths virginia covid 19	INFORMATIVE
1236091661333213187	go bubonic plague jews ebola west africa aids lgbt community africa h1n1 mexico 9 1 us soldiers lgbt people \( fred phelps westboro \) covid 19 asians lgbt people bigots reveal ignorance time	UNINFORMATIVE
1245640039440117761	washington coronavirus 2 dead , 45 ill march choir rehearsal user could make decision stay home gave exemption happen maybe user loan gas mask clustertrump httpurl	INFORMATIVE
1241583781691019265	user wow , meanwhile australia lets infected ocean liners unload heart sydney shutourschools httpurl auspol coronavirus stayhome	UNINFORMATIVE
1236107512857821185	breaking hawaii confirmed first case coronavirus state officials say male resident traveled grand princess cruise ship 2 1 2 21 he is self quarantine oahu officials say there is evidence virus circulating community	INFORMATIVE
1252188958987091968	idiot user clueless , that is totally expected outlet president right time ban , 12 cases covid 19 zero deaths every media outlet , democrat , amp fauci downplaying entirely falls this \?	INFORMATIVE
1239122858183286784	covid 19 invention china , broke china spread world china countries shall charge china lapse penalise recover money spent control covid 19 china whole world shall boycott china user	UNINFORMATIVE
1245446685175820289	user user user march 8 , 2020 trump plays golf march 10 , 2020 239 deaths covid 19 us sneak trump \? httpurl	INFORMATIVE
1242849572101160964	update senate coronavirus phase three bill congress listened everyone rightfully demanded nearly 2 trillion dollars emergency spending come strong oversight mechanisms 1 4	UNINFORMATIVE
1236138087396204544	we are monitoring covid 19 cases co help prevent spread sick , stay home wash hands soap often cover sneeze cough touch eyes face make plan case need isolate httpurl	UNINFORMATIVE
1242838235635736579	ncdc dropping covid 19 figures like inec dropping election results , nigerians waiting hear results government officials like waited election results kano , katsina , kaduna , etc far results favours electorates	UNINFORMATIVE
1241265836746330112	global economy limit impact rising cases coronavirus economic activities us , fed announced another rate cut range 0 0 0 25 previously 1 0 1 25 user httpurl via user	UNINFORMATIVE
1236157970485874688	au coronavirus kills everyone except elon musk grimes , waited space together till virus cycled out repopulate world together adam eve style , god s vision	UNINFORMATIVE
1236131173828399104	poor naive tulsi south korea almost 7 , 0 coronavirus cases really think they re going start sending coronavirus tests us \? us around 30 cases	INFORMATIVE
1245925779545804801	socialdistancing coronalockdown coronavirus covid19 httpurl listen good die young \? tone butta user httpurl stayathomeandstaysafe httpurl	UNINFORMATIVE
1241792897323872256	user tests \? medical supplies \? rich people amp trumpublican get tests amp can not \? trump refuse test kits failed \? trump knew covid 19 since dec jan trump amp rest trumpublicans complicit amp increase cases amp deaths !	UNINFORMATIVE
1236091291714412546	watch midlands leaders meet discuss coronavirus preparations columbia , s c \( wolo \) so far dhec says cases coronavirus south carolina httpurl	INFORMATIVE
1245752613758435335	covid 19 cases continue grow coming weeks michael mcdonald , grammy award winning member user amp steely dan , partners w user advising public stay home amp stopthespread thank you , michael ! acscovid19 httpurl	UNINFORMATIVE
1241422816567754753	user user only old people get coronavirus moore public schools \( oklahoma \) reported student earlywine elementary tested positive covid 19 sauce kwtv dt , griffin comminations llc	INFORMATIVE
1245879920670183424	user viruses biologically dead need latch onto cell reproduce therefore stayed inside 3 4 weeks , coronavirus completely die \? cnntownhall	UNINFORMATIVE
1250614957579919361	public health officials rural macoupin county working contain early outbreak covid 19 top health official told she s gone 5 days without sleep staff work track everyone came contact known cases story airs 10	UNINFORMATIVE
1240778655346851840	crime time coronavirus attempted armed robbery s broadway western union evening suspect used threat contaminated blood weapon audio httpurl	UNINFORMATIVE
1237105297702957056	3 ohioans test positive coronavirus ohio gov declared state emergency 'what s happened game changed us we ve got bigger risk we ve past need treat appropriately' user reports httpurl httpurl	INFORMATIVE
1236654950765203456	mp shah patient tested negative coronavirus , govt hunt source leak httpurl httpurl	INFORMATIVE
1236122342641692672	hoteliers , resort workers amp travel management companies directly impacted lowered sales brought covid19 outbreak , praying industry recover	UNINFORMATIVE
1252045686864052224	user taken responsibility covid10 deaths \? failed miserably protecting americans deadly pandemic , risking second wave virus mutates trumpownseverydeath trumpliesamericansdie netanyahu	UNINFORMATIVE
1245886546772811778	user user user either vindictive bidding trump capt crozier must desperate save men amp modley is incompetence surely killing covid 19 modley one go , captain	UNINFORMATIVE
1236139333289156609	\( cnet news \) coronavirus updates cases spread across us global total tops 10 , 0 cnet here is latest covid 19 outbreak , coronavirus spreading pennsylvania , indiana , minnesota , kentucky hawaii httpurl httpurl	INFORMATIVE
1236132887558336512	two coronavirus deaths confirmed florida dept health are 1 newly announced case lee county deceased previously announced covid19 case santa rosa county httpurl formal announcement httpurl	INFORMATIVE
1241693813124431873	3 day rolling daily growth rate covid infections india seems holding remarkably stable 1 35 1 4x ie 10 total indians infected today tomorrow 135 140 httpurl	UNINFORMATIVE
1249009092334673927	that s happens cdc calls every death covid it s lie us overtakes italy highest coronavirus death toll world 2 , 0 deaths day httpurl	INFORMATIVE
1247153436384202753	attention april 8 , 2020 design review board meeting cancelled light covid 19 situation due fact pressing controversial requests agenda , items april agenda moved agenda may 13 , 2020	UNINFORMATIVE
1251308271044038657	new data reflects number covid 19 cases overlapping information medical resources available meet needs residents three counties mcn nation jurisdiction among top ten affected counties httpurl	UNINFORMATIVE
1245760629291581440	user user sorry , don t agree don t think prince charles entitled test he s making positive contribution fight coronavirus matt hancock is issue need testing we re asking question	UNINFORMATIVE
1241049632580554753	atlanta cases new coronavirus georgia continued climb friday , death toll state rose 13 10 day earlier httpurl	INFORMATIVE
1244292669137760257	latest u s coronavirus deaths could reach 20 , 0 , fauci says new orleans may soon run ventilators fatalities u s surpassed 2 , 0	INFORMATIVE
1241446360236331010	covid 19 minnesota state officials report first death linked virus daily update minnesota department health reported 138 confirmed covid 19 cases state saturday , 15 friday \( 23 cases one day ! \) httpurl	INFORMATIVE
1241217946652798976	17th march 2020 , 430 coronavirus cases australia 21st march 2020 , 10 cases four days covid19 auspol australia coronavirusaus httpurl	INFORMATIVE
1240797521011568640	numbers covid cases increasing much within one day yet there s still people doesn t wanna stay home malaysia s top 20 countries matter stay put house don t let virus win httpurl	UNINFORMATIVE
1239836047975968768	in doh reports another recovered covid 19 patient , bringing total number 4 \( ph1 , ph3 , ph14 , ph25 \) via user httpurl	INFORMATIVE
1244977066849771520	breaking heard covid19 patient ekiti state discharged full recovery made her him 9th person gain full recovery virus nigeria good work gov user user	INFORMATIVE
1236425532956434433	four twenty one contracted covid19 fully recovered bc britishcolumbia canada	INFORMATIVE
1246025584397840384	govt india launched application called aarogya setu work tracking coronavirus cases lets users know near infected person developed ministry electronics information technology pmmodi stayhome httpurl	UNINFORMATIVE
1241279077828321281	trust point time frontliners dont really care gaji naik ke kurang long one infected covid 19 job pernah ada perasaan takut tak pagi pagi bangun nak pergi kerja know workplace risky place atm \?	UNINFORMATIVE
1250586289755258881	user user 25 , 0 coronavirus deaths usa deaths country why \? trump nothing 70 days worried stock market re election facts matter	INFORMATIVE
1236096491636305920	facility issaquah well a resident issaquah nursing amp rehabilitation center tested positive covid 19 skilled nursing facility quarantined httpurl	INFORMATIVE
1236124771684769792	nba asking teams work backup plans case games need played without fans due coronaviurs httpurl nba	UNINFORMATIVE
1241850870616084481	italy wow as italy s coronavirus infections ticked 40 cases amp deaths hit double digits , leader governing democratic party posted pic clinking glasses an aperitivo milan , urging ppl not change habits httpurl	INFORMATIVE
1241258958586871808	finland appears growing exponentially 2 per day base 135 active covid19 cases six days ago finland also changed testing policy seven days ago , exponential since would affected	INFORMATIVE
1246456552011284480	law exam postponed massachusetts trials delayed maine sat , 04 apr 2020 coronavirus covid19pandemic covidcanada httpurl	UNINFORMATIVE
1236137922098802689	one person died coronavirus lee county florida now gov desantis said known cases here liar !	INFORMATIVE
1240255374487412738	yet realise big big disaster is uk may already 5 , 0 coronavirus cases expect 20 , 0 deaths httpurl	INFORMATIVE
1236130481793458176	2 3 biggest markers death covid19 male over 60 years old what is demographics us congress again \? forget anyway , better get test kits them , stat ! wait	UNINFORMATIVE
1241033824290701315	baystate health reported friday tested 37 individuals coronavirus tested , 17 positive covid 19 147 found negative httpurl	INFORMATIVE
1236397581418332162	user user user mt user chinese doctors say autopsies coronavirus victims suggest deadly illness like combination sars aids cause irreversible lung damage even patient recovers evidence covid19 httpurl httpurl	UNINFORMATIVE
1241561094050594818	user user user sir , great know covid 19 cases assam , pl need enforce muslims namaz home refer case malaysia max cases related mosques ! coronavirusupdate janatacurfewmarch22 httpurl	INFORMATIVE
1245895355440529408	topstory linkeddta government publishing data coronavirus deaths \? jeni tennison opinion guardian httpurl see httpurl	UNINFORMATIVE
1241186338998824960	business insider starbucks paying workers 30 days , even show work amid coronavirus outbreak httpurl httpurl	UNINFORMATIVE
1245876950092021760	australian coronavirus testing hits world leading levels 1 population tested pm scott morison says 260 , 0 coronavirus tests carried across country australia continues respond spread deadly pandemic abcnews	UNINFORMATIVE
1245869404941742080	45 year old father four fort collins underlying health conditions died tuesday complications appear linked coronavirus he is yet included larimer county is count fatalities , probably be , spokeswoman health dept said	INFORMATIVE
1241601461357654017	former man utd midfielder user tests positive covid19 china maldives 8 days reach china user contact tracing user user user user user covid19 fellaini httpurl	INFORMATIVE
1236667281716936709	worldwide pandemic please assure americans medicine given patients w coronavirus please tell americans long virus last please interview patients w the virus amp patients recovered please give hope patients given medicine help them httpurl	UNINFORMATIVE
1241535022571520000	user italy numbers seem skewed ! on re evaluation national institute health , 12 per cent death certificates shown direct causality coronavirus 50 true number then \? dafuk httpurl	UNINFORMATIVE
1241691928007266304	user good morning mr trump united states 3rd covid19 cases globally behind china italy wrong stop using daily press briefing campaign leave experts	UNINFORMATIVE
1245773673904189441	6 new cases coronavirus recorded osun state , bringing number patients state 20 rafiu isamotu , commissioner health , broke news 127 ivory coast returnees tested 18 returned positive httpurl	INFORMATIVE
1242264609802895361	per \( world health organization \) 45 positive covid 19 cases , first sign fever 90 eventually develop fever symptoms please check daily , temperature raises monitor closely takes less one minute seconds check daily	UNINFORMATIVE
1236135811617185792	user user world facing risk coronavirus pandemic important take precautions prevent it sant shri asharamji bapu many times explained burning cowdung cakes purifies atmosphere amp kills harmful germs let is celebrateholiinvedicstyle	UNINFORMATIVE
1244554071966703616	covid 19 outbreak named pandemic confirmed cases covid 19 nigeria continued increase president commander chief armed forces , president muhammadu buhari addressed country yesterday , sunday march 29 , 2020 7 00pm httpurl	UNINFORMATIVE
1244716562210336768	105 9 seaside fm breaking news air canada announced laying 15 , 0 workers , due covid 19	UNINFORMATIVE
1236122752873926657	trump tv going get many americans killed fox news doctor calls world health organization bunch alarmists warnings coronavirus httpurl	UNINFORMATIVE
1241183947788365832	hurricane katrina wasn t george w bush s fault inadequate , incompetent response was hurricane maria wasn t donald trump s fault inadequate , incompetent response was covid 19 isn t donald trump s fault inadequate , incompetent response is	UNINFORMATIVE
1235919730822836225	coronavirus holiday search figures recovering icelolly s top ten search destinations shifted outbreak , malta rocketing 19th fifth place user coronavirusoutbreak httpurl	UNINFORMATIVE
1247704277814042629	got milk \? dairy farms plenty milk demand low i will explain coronavirus impacting dairy industry hear local dairy farmer tonight 10 1 user coronavirus httpurl	UNINFORMATIVE
1242903611564158976	2014 ebola outbreak gendered norms meant women likely infected given roles caregivers amp frontline health workers amp women less likely men power decision making outbreak amp needs largely unmet 5 covid19 httpurl	UNINFORMATIVE
1235924342564782080	18 people tested covid 19 windsor essex they have tested negative , windsor regional hospital preparing day changes sxont httpurl httpurl	INFORMATIVE
1247314702159482881	coronavirus landlord changes locks california church pastor intends continue services httpurl sent samsung sm g973u	UNINFORMATIVE
1246438063686840321	around 1 5 million israelis voluntarily downloaded mobile app called hamagen shield alerts users crossed paths coronavirus patient , according health ministry , helping improve tracking pandemic httpurl	UNINFORMATIVE
1246294137227210753	morning , japan is number confirmed covid 19 infections 3 , 854 \( including diamond princess \) deaths 89 people tokyo leads way 73 confirmed infections , followed osaka 346 \( mp \) covid19 japan infection tokyo osaka	INFORMATIVE
1243559857397157888	user delays senate lie 10 user feet accomplished almost nothing 5 day delay , adding pork things unrelated coronavirus said , house gop member grandstanding putting congresspeople unnecessary risk totally unacceptable	UNINFORMATIVE
1235686401779236864	i would say advance coughing recover roman empire coronavirus italia romeempire httpurl	UNINFORMATIVE
1245889621864656897	come side pandemic america lost 1 million citizens bc horrendous blunders whitehouse \? trumps plan keep deaths climbing political angle \? covid2019 coronavirus lockdown liarinchief	UNINFORMATIVE
1247590691166916608	scrutiny newyork covid19 response deepened governor andrew cuomo announced state recorded highest single day increase virus deaths tuesday 731 deaths reported brought total 5 , 489 deaths 138 , 836 infections httpurl	INFORMATIVE
1250036739831406597	covid 19 deaths reported toronto long term care home eatonville care centre says deaths 25 residents linked covid 19 , home is 247 residents today is developments canada around world httpurl	INFORMATIVE
1245803566117380097	i m applauding nhs , let s honest , really need pay rise here s pic mum work last 2 days working ward 28 patients covid19 positive putting risk save others woman love mum httpurl	INFORMATIVE
1241052061132881926	user pence is sick looks pale , weak amp like he is barely holding together physically he is working w a jerk who is close physical contact w at least 3 ppl tested positive coronavirus amp refuses observe recommended precautions agnst spreading it covid 19	INFORMATIVE
1245704984500613123	hon okupa says uganda is fuel reserves jinja nakasongola serve country six days case border kenya closed due covid19 plenaryug	UNINFORMATIVE
1236305467804188672	needless say , bad rescue workers scrambling dig people collapsed xinjia hotel quanzhou , fujian province chinese media report hotel \( at least partially \) converted quarantine housing suspected coronavirus patients httpurl	UNINFORMATIVE
1241899176796905472	doh cordillera oic director dr amelita pangilinan announced initial 10 covid19 testing kits allow baguio general hospital medical center start screening swab samples persons investigation httpurl	UNINFORMATIVE
1239089718593236993	paris france shut shops , restaurants entertainment facilities sunday 67 million people told stay home help fight rapid acceleration coronavirus country number cases doubled 72 hours httpurl httpurl	UNINFORMATIVE
1241651256394944514	4new confirmed cases covid 19 recorded 9ja 2day till date , 26cases confirmed , 2cases discharged death covid 19 9ja new cases , 3 lagos , 1 oyo state stay safe follow gov guidelines fightcovid19	INFORMATIVE
1242140697488228352	today , italy , numbers still high fall no new cases \( 4 , 781 \) lower addition no dead \( 602 \) second consecutive day could beginning decrease increase waiting for \? coronavirus	INFORMATIVE
1241434073517744134	user great work today hitting super accurate distance control numbers user retford gc keeping distance socialdistancing covid 19 freshair user working one two technical things aswell process pgapro httpurl	UNINFORMATIVE
1245856623668547586	user totally transparent propaganda 89 people die covid19 uk die unnecessarily deaths direct result tory government failings exercisecygnus herdimmunity wherearetheventilators boristhebutcher	UNINFORMATIVE
1235917365465972738	sadly , time greece beginning return economic normalcy recovery near bankruptcy \( an effort us invested heavily in \) , one bad actor , turkey , allied coronavirus , threaten undo historic progress user user user	UNINFORMATIVE
1245784624774754304	nigerian looking british doctor covid19 frontline anchor go home to \? doc i am own \( many medics infected family members \) ps naye journalists httpurl	UNINFORMATIVE
1241028195824144385	let s answer covid19 q quickly n 150 one wk intervention hcw wa , ca , nyc , ma , go time ! major ctrs desig pt person mass enroll hcw amp consolidate shipment user user user user user user user user	UNINFORMATIVE
1242145029528924161	wash hands suspicious scientists science amp cut funding science time like reminds us important science is scientists come vaccine cure covid 19 coronavirusupdate covid 19 trump maga httpurl	UNINFORMATIVE
1245686960049606661	using genexpert machines key mdr tb efforts , south safrica capacity world leader overcome public health quality issues case funding tracing happen consistently \? lessons covid19 tb httpurl	UNINFORMATIVE
1240974702329442305	serious matter reached 23 cases covid 19 dear friends please serious go out otherwise double cases , like happened italy coronacrisis	INFORMATIVE
1251415306729218048	south australia registered positive covid 19 cases last 24 hours , continuing dramatic flattening curve state last week results came despite testing criteria widened last two days full story via user	INFORMATIVE
1245441757917175816	we seeing patients exhibit suspected symptoms covid 19 ground floor former clinic area , seven days week , 8 0 a m 6 0 p m morrisoncommunityhospital httpurl	UNINFORMATIVE
1236121984058130439	criticism spain enough coronavirus tests done yet , they ve done 13k tests \( 40 positive \) us done 2150 \( 30 positive \) la magnitud de la epidemia sigue oculta httpurl	INFORMATIVE
1241286619866509313	today the1st day spring could number new cases covid 19 italy growing exponentially \( linear log transformation \) anymore \( superimposed yellow line reference hope help us survive thanks user always	UNINFORMATIVE
1248762404613140480	xgenesis launching virtual 6 weeks program educate , connect , support entrepreneurs want tackle wicked problems facing recover covid 19 pandemics join subject matter expert , s httpurl httpurl	UNINFORMATIVE
1241275257001889794	user user user boss , compare normal country zimbabwe centralised dj biscuit ghosting zbc late night announce coronavirus case newspapers gone bed \? deceptive , secretive , abnormal !	UNINFORMATIVE
1241931321942790146	covid19 confirmed cases deaths user western pacific region 10am manila time 23 march data coronavirus regions , check daily sitreps httpurl httpurl	UNINFORMATIVE
1245625554973278211	asiannewshub flashnews philippines ambassador lebanon bernardita catalla died coronavirus age 62 , philippines department foreign affairs announces statement thursday httpurl	INFORMATIVE
1250528631127863296	9 1 killed 350 ppl new cabinet position , trillion dollar dhs bureaucracy , two unending wars , new security protocols , systemic domestic government surveillance covid 19 killed 26 , 0 far white house like whatevs	INFORMATIVE
1241620818196598784	last every category except staying home coronavirus us reports third highest number cases globally coronavirus httpurl	UNINFORMATIVE
1236127837775638528	presumptive case novel coronavirus \( 2019 cov \) identified chicago final confirmation results cdc pending 6th case cook county	INFORMATIVE
1241176595764830209	don t cuomo blasio use field old yankee stadium start preparing set spaces covid 19 start saving lives testing trms maddow learn	UNINFORMATIVE
1245863495372918789	buddy mine works undisclosed hospital city atlanta covid icu today two patients die	INFORMATIVE
1247026906219741184	online meeting amp workshop college principals md university rohtak april 6 , 2020 mdu vc prof rajbir singh addressing interacting college principals sharing governance road map covid 19 times user , user , user httpurl	UNINFORMATIVE
1236152466908934145	england is chief medical officer prof whitty revealed 18 people far recovered coronavirus uk 45 people treated home httpurl	INFORMATIVE
1236102709196894208	pm narendramodi conduct review meeting 2day study impact coronavirusinindia n0 confirmed cases jumped 31 delhi man travel history thailand malaysia tested positive covid 19 user	INFORMATIVE
1244815757046878208	\( mail online \) elton john is living room concert featuring mariah carey , raises 8m covid 19 relief elton john hosted event 73 year old rock n' roll hall famer is husband david furnish shot httpurl httpurl	UNINFORMATIVE
1240201364405227520	good news ! three filipino patients recovered covid 19 philippines , according doh brings total number 7 httpurl	INFORMATIVE
1241284098456539136	8 , 0 iranians died covid19 far severe shortage masks standard protective items led deaths dozens medical staff iran	INFORMATIVE
1241018842261880832	in 50 new cases reported ontario , bringing us 301 active cases still resolved 2 people died complications covid 19	INFORMATIVE
1250710848139661313	correction kodagu man recovered showing covid 19 symptoms again we sent samples testing mysuru need worry home quarantine , said kodagu dc read more httpurl httpurl	INFORMATIVE
1251440954072014849	amidst reports south korea 10 survivors tested positive , means vaccine stop covid 19 also exposes herd immunity dangerous fallacy coronavirus 'no evidence' covid 19 survivors immunity , warns httpurl httpurl	INFORMATIVE
1242993302858850304	thanks , am got weak actually fell amp broke hip ! breeze compared 2 un diagnosed illness had wondering covid 19 ! went independent 74 yrs painted house invalid 2wks amp 1 cld tell wrong !	UNINFORMATIVE
1237143248843440128	hey , user user ! ohio state emergency three cases coronavirus cuyahogacounty ! fun fact gov gave press conference 3 sick people told coronavirus ! neat , huh \?	INFORMATIVE
1236116830881828864	new deaths 28 china , 1 s korea , coronavirus covid19 wuhan epidemic breaking	INFORMATIVE
1247750479800446978	still amazed even nice people push lists suggestions \( from e learning post covid recovery \) authorita tive gestus \( do this , that \) usually works backed serious credibility and maybe even mandate \? httpurl	UNINFORMATIVE
1244610546563010567	user user user posted 3 days ago amp stats post \? come rock check latest numbers ! ! per cdc , yesterday total covid 19 cases u s 12 , 653 , total deaths 2 , 12 suppose glad trump waited long take action	INFORMATIVE
1240258070988587008	coronaoutbreak coronavirusupdate 2 weeks self isolation self quarantine since coming back thailand , gladly say show corona signs ofcourse positive it proof people isolation needed bless god	INFORMATIVE
1247655062513614849	user introduced customer recovery fund response covid help minimize monthly billing impacts natural gas , propane amp electric residential amp small business customers information httpurl parksville qualicum nanaimo lantzville httpurl	UNINFORMATIVE
1236146211297452034	turbulent 50s 60s korea made possible existence cults like shincheonji , responsible 90 covid19 cases korea httpurl	UNINFORMATIVE
1241193469474795523	thinking cool would run traveller star trek adventures rpg discord and or tabletop simulator everyone getting free time thanks coronavirus	UNINFORMATIVE
1245643190050246658	singer user tests positive fifth time covid19 doctor says reason worry 5th test , 41 year old singer reassured fans going fine not icu via instagram post march 30 httpurl	INFORMATIVE
1235930308320661504	economic financial outlook dominated coronavirus presidential politics reassuring know u s labor market , 11th year recovery , still add 50 , 0 jobs firm payrolls two months httpurl	UNINFORMATIVE
1243609760286605313	trump said has feeling ny governor is calls thousands ventilators overblown cases coronavirus skyrocket parts country httpurl via user	UNINFORMATIVE
1245968563036282881	one us embassy , newdelhi personnel tests positive covid19 statement us state dept we aware reports covid 19 case related embassy new delhi employee working indian health authorities ensure employee receives proper treatment	INFORMATIVE
1241686018345947137	japan raised travel alert , urging citizens go us unless essential alert raised level 2 sunday japan foreign ministry 4 highest level meanwhile , us warned citizens avoid non essential travel japan us 25 , 0 covid19 cases , japan around 1k	INFORMATIVE
1249607576741744641	user user user similarly , first case california outbreak diamond princess traced back first us case wa , 10 days travel ban covid already circulating us , trump nothing address it	INFORMATIVE
1242438543479193601	release travel transmission history covid 19 patients may lead suspicion panic dhvani mehta user senior resident fellow vidhi centre legal policy , writes talkpoint httpurl	UNINFORMATIVE
1247954697694015488	5 pcr test promoted covid19 tests presence virus blood test measures antibodies form persons infected , healed immunity useful test measures herdimmunity blood test done \? httpurl	UNINFORMATIVE
1236064043733078017	test results two people recently identified arkansas health officials possibly new coronavirus negative , spokesman state department health said friday httpurl httpurl	INFORMATIVE
1247936819645145088	please , minute look posted statistics death occurred due respiratory failure india 2018 far far less covid19 httpurl	UNINFORMATIVE
1251390900191846400	user covid19 number cases deaths texas continue rise day yet today texas announced chrony task force reopen expected peak 2 weeks courtesy user httpurl	UNINFORMATIVE
1237539939597733890	latest japan beyond coronavirus outbreak virus fears subdue japan quake anniv deaths top 4 , 0 worldwide 2 months since 1st death nyc suburb locked italy lockdown cases top 10 , 0 for covid19 httpurl httpurl	INFORMATIVE
1241165748304842754	4 collin county date 18 reported coronavirus cases well coronavirus related death 64 year old plano resident	INFORMATIVE
1241182760292794368	grand strand activates 1 million tent system treatment covid 19 patients gt gt httpurl httpurl	UNINFORMATIVE
1241287266812809222	pence staffer tests positive coronavirus staff member vice president mike pence is office tested positive coronavirus , according pence is spokesperson cnn is wolf blitzer talks dr sanjay gupta diagnosis httpurl video usrc httpurl	INFORMATIVE
1241411115763953665	italy reports 657 new cases coronavirus 793 new deaths total number confirmed cases goes 53 , 578 death toll goes 4825	INFORMATIVE
1241845326434058240	two cruises coming san diego week covid19 cases cruises gone 2 weeks like quarantine user	INFORMATIVE
1244710702285275136	tonight user speaks christ church georgetown rector rev tim cole , first patient washington , d c , test positive covid 19 cole is fight virus community faith aided recovery 6 30 p m et httpurl	INFORMATIVE
1241136404417196035	number people died coronavirus covid19 italy 4 , 032 627 deaths virus confirmed today today biggest increase date italian figures show youngest person die 31 oldest 103 user user	INFORMATIVE
1247489195389706240	kenya far tested 427 people since reported first positive case covid19 according statement released president uhuru kenyatta 16 people tested positive coronavirus bringing total number 158 total cases httpurl sokonews	INFORMATIVE
1241076518664601600	italian officials report 627 new coronavirus deaths friday , bringing death toll 4 , 032 people biggest day to day increase country outbreak nbc news italy coronavirus covid	INFORMATIVE
1241635250410868736	juventus is dybala tests positive coronavirus juventus argentina football forward paulo dybala tested positive coronavirus symptoms , italian serie club said saturday , making one high profile players infected far htt	INFORMATIVE
1236247932719910913	user he returning iran china returned usa suspected coronavirusaus coronavirus httpurl	UNINFORMATIVE
1241203648769732608	seven month old emmett battling coronavirus kershaw county little emmett is mother says fever 104 degrees tested positive tues grandmother tested positive saturday family quarantined april full story user shaysimontv httpurl	INFORMATIVE
1247074944330186753	us death toll coronavirus 9 643 , increase 1 , 147 24 hours rise tops 1 , 0 5th day row greater new york area continues epicenter , michigan , feared next epicenter , third highest state toll 37 , 620 confirmed cases us	INFORMATIVE
1251552658017714177	new data ons , northern ireland care commission shows hidden care covid deaths put uk deathtoll worst europe 7 , 50 hidden care deaths httpurl	INFORMATIVE
1251109411818520576	debraj raj user explains governments tendency prefer minimising visible dangers tight lockdown reduces visible deaths covid19 , brings diffuse amp relatively invisible deaths , example suicide , domestic violence httpurl httpurl	UNINFORMATIVE
1245990419386830848	news tourism barnsley bounce back despite covid19 according user group is helped landmarks across region go digital , closed part social distancing efforts hear news httpurl	UNINFORMATIVE
1236143977021104128	ugh , tweeting livepdnation getting ruined keep seeing new coronavirus cases reported live it s making want stay twitter brb , duct taping doors lysoling everything livepd httpurl	UNINFORMATIVE
1243188170247766017	vegas today , covid 19 plans play wolf creek mesquite tomorrow , covid 19 chefs table water grill planned saturday night but , covid 19 craps boys , covid 19 thebachelorpartythatwasnt	UNINFORMATIVE
1247734539696275461	chin up , good news us australia among top three countries world best placed ride economic fallout covid19 , experts predict property signal recovery user user ausproperty httpurl	UNINFORMATIVE
1236715106622472192	people still recognize incredibly infectious covid19 is according news \( httpurl iceland , nurse back skiing italy went work infected er single shift amp infected 3 nurses , amp 5 nurses put quarantine	INFORMATIVE
1247650645781463046	macon county health department confirmed first covid 19 death county man 80s living fair havens senior living facility decatur wcia story httpurl httpurl	INFORMATIVE
1241246816622051328	user user user user user dr hewlett , reasonable handle data yet many could infected sars cov 2 virus u s \? since testing inadequate could true way covid 19 handled well \?	UNINFORMATIVE
1236091824822861825	ladies' div ii quarterfinal menlo hs \( atherton \) v bishop o wouldowd canceled due coronavirus menlo forfeit , o wouldowd automatically advances	UNINFORMATIVE
